timestamp,open,high,low,close,volume
2025-01-01 00:00:00,93579.1,93920.5,93492.1,93774.2,1107.039
2025-01-01 00:30:00,93774.2,94500.0,93774.1,94394.8,1769.215
2025-01-01 01:00:00,94394.9,94411.1,93834.4,93838.4,1262.016
2025-01-01 01:30:00,93838.4,93998.4,93570.1,93607.1,985.044
2025-01-01 02:00:00,93607.1,93814.0,93578.7,93741.6,475.066
2025-01-01 02:30:00,93741.5,94101.6,93731.0,94097.2,689.647
2025-01-01 03:00:00,94097.2,94099.0,93755.0,93819.2,714.97
2025-01-01 03:30:00,93819.1,93896.1,93711.7,93833.1,446.87
2025-01-01 04:00:00,93833.1,93833.1,93670.1,93734.4,543.957
2025-01-01 04:30:00,93734.9,93734.9,93525.0,93557.5,690.767
2025-01-01 05:00:00,93557.6,93939.9,93535.1,93902.9,779.14
2025-01-01 05:30:00,93902.8,93945.2,93779.5,93780.1,462.835
2025-01-01 06:00:00,93780.1,93790.0,93600.0,93650.3,522.732
2025-01-01 06:30:00,93650.3,93760.0,93560.0,93759.9,523.902
2025-01-01 07:00:00,93759.9,93787.6,93642.7,93787.5,345.875
2025-01-01 07:30:00,93787.5,93816.1,93674.1,93689.6,395.214
2025-01-01 08:00:00,93689.6,93758.0,93270.9,93414.6,1110.046
2025-01-01 08:30:00,93414.6,93558.5,93323.5,93435.8,867.248
2025-01-01 09:00:00,93435.9,93489.5,92899.1,93150.0,2331.127
2025-01-01 09:30:00,93150.0,93441.1,93006.4,93406.8,1487.371
2025-01-01 10:00:00,93406.7,93550.0,93345.0,93402.8,1085.439
2025-01-01 10:30:00,93402.8,93514.4,93276.9,93334.2,519.895
2025-01-01 11:00:00,93334.2,93501.3,93191.5,93501.2,582.782
2025-01-01 11:30:00,93501.3,93750.0,93405.0,93443.6,1672.125
2025-01-01 12:00:00,93443.6,93989.6,93404.0,93900.0,1777.478
2025-01-01 12:30:00,93900.0,93920.0,93700.6,93825.0,1068.767
2025-01-01 13:00:00,93825.0,93920.0,93614.0,93733.6,1088.473
2025-01-01 13:30:00,93733.6,94073.0,93725.5,94048.3,1003.853
2025-01-01 14:00:00,94048.3,94475.0,93879.5,93923.9,3411.64
2025-01-01 14:30:00,93923.9,94290.0,93685.7,94188.0,2311.709
2025-01-01 15:00:00,94188.0,94288.6,93914.4,94168.0,915.203
2025-01-01 15:30:00,94168.1,94554.0,94093.4,94459.2,1573.818
2025-01-01 16:00:00,94459.1,94519.9,94115.0,94177.0,1006.382
2025-01-01 16:30:00,94177.0,94218.9,93936.7,94111.5,970.322
2025-01-01 17:00:00,94111.4,94176.5,93777.0,93984.4,1106.824
2025-01-01 17:30:00,93984.4,94206.7,93915.1,94155.0,556.241
2025-01-01 18:00:00,94155.0,94266.1,93953.0,94225.0,419.386
2025-01-01 18:30:00,94225.0,94391.9,94202.3,94342.3,750.8
2025-01-01 19:00:00,94342.3,94418.5,94169.7,94266.1,469.173
2025-01-01 19:30:00,94266.1,94834.0,94155.0,94629.9,1561.939
2025-01-01 20:00:00,94629.9,94865.0,94589.0,94723.8,635.787
2025-01-01 20:30:00,94723.8,94876.5,94644.7,94787.7,531.429
2025-01-01 21:00:00,94787.7,95203.7,94689.7,94960.2,1249.922
2025-01-01 21:30:00,94960.1,95016.1,94734.8,94980.0,716.703
2025-01-01 22:00:00,94979.9,95000.0,94690.0,94769.7,1038.623
2025-01-01 22:30:00,94769.7,94988.0,94769.7,94802.4,556.212
2025-01-01 23:00:00,94802.4,94959.1,94576.5,94632.3,1287.853
2025-01-01 23:30:00,94632.3,94768.0,94534.2,94600.0,821.933
2025-01-02 00:00:00,94600.0,95237.7,94405.2,94934.5,1987.781
2025-01-02 00:30:00,94934.4,95390.0,94732.5,95127.9,2061.888
2025-01-02 01:00:00,95127.9,95549.8,95000.0,95093.0,2230.839
2025-01-02 01:30:00,95092.9,95093.0,94732.2,94879.7,1229.992
2025-01-02 02:00:00,94879.8,95158.0,94815.3,95040.0,949.203
2025-01-02 02:30:00,95039.9,95254.3,94850.0,95250.7,1022.415
2025-01-02 03:00:00,95250.6,95312.1,94962.1,95080.7,792.318
2025-01-02 03:30:00,95080.7,95111.7,94920.2,95016.6,378.955
2025-01-02 04:00:00,95016.6,95300.0,95000.0,95195.9,1103.18
2025-01-02 04:30:00,95196.0,96035.1,95196.0,95719.0,3842.252
2025-01-02 05:00:00,95719.0,95817.2,95400.0,95760.1,2296.934
2025-01-02 05:30:00,95760.1,95800.0,95550.0,95612.0,667.669
2025-01-02 06:00:00,95612.0,95724.1,95368.6,95461.3,1156.188
2025-01-02 06:30:00,95461.3,95623.6,95385.0,95597.8,582.167
2025-01-02 07:00:00,95597.8,95856.3,95508.7,95774.2,929.046
2025-01-02 07:30:00,95774.2,95894.9,95704.2,95838.0,908.998
2025-01-02 08:00:00,95838.0,96064.3,95630.9,95730.0,1699.791
2025-01-02 08:30:00,95730.0,96241.8,95634.0,96140.0,2054.475
2025-01-02 09:00:00,96140.0,96453.4,96032.5,96395.2,2200.607
2025-01-02 09:30:00,96395.3,96836.0,96281.0,96736.3,2388.643
2025-01-02 10:00:00,96741.8,96806.9,96560.0,96689.5,1423.607
2025-01-02 10:30:00,96689.5,96763.6,96526.0,96718.9,1010.144
2025-01-02 11:00:00,96718.9,96888.0,96464.5,96549.0,1498.027
2025-01-02 11:30:00,96548.1,96800.0,96548.0,96735.9,828.345
2025-01-02 12:00:00,96736.0,96933.2,96600.0,96752.2,1683.478
2025-01-02 12:30:00,96752.1,96872.5,96593.3,96853.3,1072.388
2025-01-02 13:00:00,96853.4,96999.0,96633.0,96756.4,1568.334
2025-01-02 13:30:00,96756.5,96793.7,96432.0,96459.4,1818.269
2025-01-02 14:00:00,96459.4,96487.0,95921.6,96487.0,3473.674
2025-01-02 14:30:00,96486.9,97440.0,96231.8,97247.6,9716.491
2025-01-02 15:00:00,97245.4,97309.2,96300.0,96665.8,3942.098
2025-01-02 15:30:00,96665.9,96744.8,96140.0,96463.2,2472.771
2025-01-02 16:00:00,96463.3,97422.7,96016.1,97395.8,3744.462
2025-01-02 16:30:00,97395.8,97666.6,97164.0,97235.2,3748.347
2025-01-02 17:00:00,97235.2,97590.0,97049.0,97109.6,1672.082
2025-01-02 17:30:00,97109.5,97115.1,96333.0,96767.6,3602.158
2025-01-02 18:00:00,96767.5,97138.5,96405.0,96908.1,1825.104
2025-01-02 18:30:00,96908.0,97368.3,96632.0,97328.5,1824.352
2025-01-02 19:00:00,97328.5,97799.9,97210.7,97605.0,2266.392
2025-01-02 19:30:00,97605.0,97607.9,97200.0,97327.9,1242.12
2025-01-02 20:00:00,97327.9,97850.0,97327.9,97602.8,1741.341
2025-01-02 20:30:00,97602.9,97742.5,97294.4,97306.3,1575.856
2025-01-02 21:00:00,97306.4,97364.6,97067.0,97129.4,709.487
2025-01-02 21:30:00,97129.5,97293.7,97051.0,97219.2,488.983
2025-01-02 22:00:00,97219.2,97219.3,96681.1,96900.0,1261.917
2025-01-02 22:30:00,96900.0,97073.1,96855.0,96912.5,514.485
2025-01-02 23:00:00,96912.5,97042.8,96788.1,97000.9,742.899
2025-01-02 23:30:00,97001.0,97100.0,96860.0,97010.0,791.886
2025-01-03 00:00:00,97010.0,97089.9,96800.4,97032.2,981.3
2025-01-03 00:30:00,97032.2,97088.8,96810.4,96845.6,460.334
2025-01-03 01:00:00,96845.5,96927.3,96666.8,96923.0,854.623
2025-01-03 01:30:00,96922.9,97030.9,96700.0,97000.1,556.84
2025-01-03 02:00:00,97000.0,97368.4,96852.8,97262.6,1431.029
2025-01-03 02:30:00,97262.5,97273.0,96945.6,96973.6,722.47
2025-01-03 03:00:00,96973.6,97090.0,96827.6,96939.3,440.421
2025-01-03 03:30:00,96939.4,97118.3,96872.5,97070.2,373.966
2025-01-03 04:00:00,97070.3,97082.1,96869.9,96919.8,548.002
2025-01-03 04:30:00,96919.8,96967.8,96755.0,96817.3,945.918
2025-01-03 05:00:00,96817.3,96872.4,96588.8,96691.0,1058.792
2025-01-03 05:30:00,96691.0,96829.6,96637.6,96771.7,635.244
2025-01-03 06:00:00,96771.8,96938.6,96610.0,96679.0,778.807
2025-01-03 06:30:00,96679.0,96756.4,96501.1,96553.4,810.28
2025-01-03 07:00:00,96553.4,96666.7,96413.5,96460.2,1154.962
2025-01-03 07:30:00,96460.2,96486.4,96298.1,96334.0,1742.758
