timestamp,open,high,low,close,volume
2025-01-01 00:00:00,0.86081,0.87975,0.85324,0.86739,7239470.0
2025-01-01 00:30:00,0.86707,0.87828,0.86583,0.8728,3431100.0
2025-01-01 01:00:00,0.87271,0.87316,0.8577,0.8598,3566910.0
2025-01-01 01:30:00,0.85975,0.87197,0.85851,0.86631,3168990.0
2025-01-01 02:00:00,0.86633,0.89375,0.86604,0.89352,11376560.0
2025-01-01 02:30:00,0.89353,0.90591,0.88196,0.88215,12692300.0
2025-01-01 03:00:00,0.88214,0.8848,0.87389,0.87566,5543310.0
2025-01-01 03:30:00,0.87596,0.88672,0.87457,0.88089,3507530.0
2025-01-01 04:00:00,0.88089,0.88236,0.86563,0.87065,4179200.0
2025-01-01 04:30:00,0.8709,0.88132,0.87069,0.87427,3451150.0
2025-01-01 05:00:00,0.87425,0.87952,0.86872,0.87039,3389960.0
2025-01-01 05:30:00,0.8704,0.87518,0.86251,0.86915,3328790.0
2025-01-01 06:00:00,0.86918,0.87237,0.86508,0.87007,2445820.0
2025-01-01 06:30:00,0.86991,0.8774,0.86691,0.87616,2406870.0
2025-01-01 07:00:00,0.8762,0.88227,0.87199,0.88121,2842470.0
2025-01-01 07:30:00,0.88139,0.88232,0.86656,0.87195,4958160.0
2025-01-01 08:00:00,0.87193,0.87236,0.86201,0.8621,2968190.0
2025-01-01 08:30:00,0.8621,0.86701,0.85366,0.85472,4240000.0
2025-01-01 09:00:00,0.85486,0.85872,0.84003,0.84328,6016250.0
2025-01-01 09:30:00,0.84334,0.84492,0.8345,0.84337,4837950.0
2025-01-01 10:00:00,0.84335,0.86318,0.84322,0.86113,5394720.0
2025-01-01 10:30:00,0.86117,0.86314,0.85364,0.85964,3280840.0
2025-01-01 11:00:00,0.85969,0.86594,0.8515,0.85511,3443150.0
2025-01-01 11:30:00,0.85511,0.86018,0.84825,0.85104,3208820.0
2025-01-01 12:00:00,0.85095,0.8628,0.85043,0.86158,2837090.0
2025-01-01 12:30:00,0.86158,0.86339,0.85563,0.85584,1991840.0
2025-01-01 13:00:00,0.85582,0.85781,0.84,0.84232,3827020.0
2025-01-01 13:30:00,0.8421,0.85047,0.84178,0.84948,2065070.0
2025-01-01 14:00:00,0.84945,0.85289,0.84766,0.84955,2465050.0
2025-01-01 14:30:00,0.84955,0.8502,0.84008,0.8439,4217000.0
2025-01-01 15:00:00,0.84406,0.84719,0.84061,0.84282,1823040.0
2025-01-01 15:30:00,0.84267,0.85124,0.84204,0.84589,2297660.0
2025-01-01 16:00:00,0.84574,0.84962,0.83207,0.83852,5863940.0
2025-01-01 16:30:00,0.83855,0.84329,0.8337,0.84042,2792770.0
2025-01-01 17:00:00,0.84056,0.847,0.8372,0.84278,3039440.0
2025-01-01 17:30:00,0.84294,0.85973,0.84203,0.85704,3503640.0
2025-01-01 18:00:00,0.85696,0.86182,0.85048,0.85625,3550490.0
2025-01-01 18:30:00,0.85632,0.86838,0.85602,0.86378,3203280.0
2025-01-01 19:00:00,0.86381,0.86654,0.85684,0.86251,1677500.0
2025-01-01 19:30:00,0.86247,0.87055,0.85803,0.86879,1737760.0
2025-01-01 20:00:00,0.86889,0.87381,0.86886,0.87032,1386260.0
2025-01-01 20:30:00,0.87032,0.87979,0.8665,0.87892,1678180.0
2025-01-01 21:00:00,0.87892,0.88708,0.87739,0.8809,2346780.0
2025-01-01 21:30:00,0.88091,0.88592,0.87455,0.87476,1841570.0
2025-01-01 22:00:00,0.87482,0.87742,0.86817,0.87247,2025030.0
2025-01-01 22:30:00,0.8725,0.87419,0.86322,0.86418,1366930.0
2025-01-01 23:00:00,0.86425,0.87028,0.86057,0.86931,1981010.0
2025-01-01 23:30:00,0.86944,0.86986,0.86212,0.86666,1565010.0
2025-01-02 00:00:00,0.86666,0.86964,0.8381,0.84425,12664970.0
2025-01-02 00:30:00,0.84438,0.8542,0.84202,0.85397,4197840.0
2025-01-02 01:00:00,0.85395,0.86688,0.85296,0.86432,3629170.0
2025-01-02 01:30:00,0.86428,0.87474,0.85432,0.87371,4370450.0
2025-01-02 02:00:00,0.8737,0.87451,0.85896,0.86555,4548580.0
2025-01-02 02:30:00,0.86559,0.87254,0.86274,0.86577,2400600.0
2025-01-02 03:00:00,0.86576,0.8875,0.86549,0.88428,4358880.0
2025-01-02 03:30:00,0.88395,0.89728,0.88313,0.8921,6320250.0
2025-01-02 04:00:00,0.89205,0.89688,0.8814,0.89379,4873830.0
2025-01-02 04:30:00,0.8938,0.898,0.88614,0.88722,4991090.0
2025-01-02 05:00:00,0.88725,0.9041,0.88253,0.90402,4738720.0
2025-01-02 05:30:00,0.90389,0.91378,0.89968,0.91232,7295900.0
2025-01-02 06:00:00,0.91233,0.92664,0.89656,0.92067,13419020.0
2025-01-02 06:30:00,0.92076,0.92524,0.90563,0.90718,6896450.0
2025-01-02 07:00:00,0.90727,0.91252,0.89368,0.89623,5759540.0
2025-01-02 07:30:00,0.8962,0.90449,0.89467,0.90056,2391810.0
2025-01-02 08:00:00,0.90071,0.9019,0.89002,0.8908,3361140.0
2025-01-02 08:30:00,0.89095,0.89769,0.88686,0.89237,3124890.0
2025-01-02 09:00:00,0.89247,0.89247,0.87657,0.88811,5272080.0
2025-01-02 09:30:00,0.88816,0.89755,0.88301,0.89047,4418000.0
2025-01-02 10:00:00,0.89051,0.89836,0.88796,0.891,2944810.0
2025-01-02 10:30:00,0.89101,0.90052,0.89073,0.89749,3161250.0
2025-01-02 11:00:00,0.89741,0.90028,0.8884,0.89831,3636920.0
2025-01-02 11:30:00,0.89832,0.92025,0.89832,0.91439,5454700.0
2025-01-02 12:00:00,0.91432,0.91884,0.90407,0.91002,4338470.0
2025-01-02 12:30:00,0.90954,0.90991,0.89834,0.90064,2929220.0
2025-01-02 13:00:00,0.9006,0.90409,0.8911,0.89417,3239220.0
2025-01-02 13:30:00,0.8941,0.89596,0.8867,0.88827,3780330.0
2025-01-02 14:00:00,0.8883,0.89199,0.88349,0.88965,4488320.0
2025-01-02 14:30:00,0.88961,0.89899,0.88423,0.88822,4806380.0
2025-01-02 15:00:00,0.88819,0.89324,0.88016,0.8834,4159210.0
2025-01-02 15:30:00,0.88334,0.88393,0.87253,0.87741,5519980.0
2025-01-02 16:00:00,0.8774,0.88868,0.8742,0.88829,3789150.0
2025-01-02 16:30:00,0.88834,0.8921,0.88348,0.88824,3012750.0
2025-01-02 17:00:00,0.88835,0.89238,0.886,0.88807,1678910.0
2025-01-02 17:30:00,0.88817,0.88838,0.87876,0.88476,2776980.0
2025-01-02 18:00:00,0.88485,0.88912,0.88159,0.88718,1677090.0
2025-01-02 18:30:00,0.8873,0.89765,0.88235,0.89715,2421390.0
2025-01-02 19:00:00,0.89724,0.91078,0.89661,0.90778,3890380.0
2025-01-02 19:30:00,0.90778,0.9106,0.90001,0.9042,4803240.0
2025-01-02 20:00:00,0.90421,0.91727,0.90196,0.9119,2682170.0
2025-01-02 20:30:00,0.91189,0.91192,0.8987,0.9013,1840300.0
2025-01-02 21:00:00,0.90152,0.90368,0.89232,0.90157,2949130.0
2025-01-02 21:30:00,0.90157,0.90158,0.89305,0.89487,1101490.0
2025-01-02 22:00:00,0.89479,0.8959,0.883,0.88644,2402710.0
2025-01-02 22:30:00,0.88633,0.9068,0.88625,0.90464,2339400.0
2025-01-02 23:00:00,0.90457,0.90999,0.89699,0.90328,2209540.0
2025-01-02 23:30:00,0.90327,0.91106,0.89896,0.91042,2640190.0
2025-01-03 00:00:00,0.91049,0.93498,0.90413,0.92269,12815180.0
2025-01-03 00:30:00,0.92252,0.92674,0.9111,0.91654,5078870.0
2025-01-03 01:00:00,0.91666,0.91666,0.9005,0.90359,5675690.0
2025-01-03 01:30:00,0.90362,0.90554,0.89828,0.90283,3101280.0
2025-01-03 02:00:00,0.90271,0.90488,0.89321,0.89499,3924700.0
2025-01-03 02:30:00,0.89482,0.89942,0.8913,0.89248,3760790.0
2025-01-03 03:00:00,0.8925,0.897,0.88771,0.88922,3409470.0
2025-01-03 03:30:00,0.88929,0.90046,0.88759,0.89644,2781130.0
2025-01-03 04:00:00,0.89641,0.90303,0.89269,0.89332,2895200.0
2025-01-03 04:30:00,0.89331,0.89428,0.88534,0.89052,2678320.0
2025-01-03 05:00:00,0.89057,0.89373,0.88572,0.88732,2259950.0
2025-01-03 05:30:00,0.88741,0.88987,0.88435,0.88903,2825180.0
2025-01-03 06:00:00,0.889,0.89454,0.88764,0.89263,3115940.0
2025-01-03 06:30:00,0.89278,0.90328,0.89,0.89061,4062000.0
2025-01-03 07:00:00,0.89064,0.89317,0.8824,0.88683,3051880.0
2025-01-03 07:30:00,0.88674,0.88966,0.88024,0.88761,2942500.0
2025-01-03 08:00:00,0.88765,0.89447,0.88532,0.89131,2590960.0
2025-01-03 08:30:00,0.89143,0.89927,0.88661,0.89288,3366870.0
2025-01-03 09:00:00,0.89284,0.89888,0.89083,0.89685,2584410.0
2025-01-03 09:30:00,0.89662,0.90388,0.89572,0.90213,2595990.0
2025-01-03 10:00:00,0.90207,0.90595,0.89235,0.8983,3048400.0
2025-01-03 10:30:00,0.89838,0.90574,0.89584,0.89626,2212690.0
2025-01-03 11:00:00,0.89635,0.905,0.89352,0.90076,2951700.0
2025-01-03 11:30:00,0.90055,0.91218,0.90036,0.9076,3443320.0
2025-01-03 12:00:00,0.90797,0.91599,0.90493,0.91084,3670400.0
2025-01-03 12:30:00,0.91078,0.9172,0.90231,0.90532,4246490.0
2025-01-03 13:00:00,0.90514,0.90752,0.89456,0.89614,3908070.0
2025-01-03 13:30:00,0.89584,0.90781,0.89487,0.90712,2331150.0
2025-01-03 14:00:00,0.9072,0.92474,0.90588,0.92359,4838340.0
2025-01-03 14:30:00,0.92341,0.93345,0.91334,0.91962,7509620.0
2025-01-03 15:00:00,0.91972,0.92887,0.91729,0.92644,4552870.0
2025-01-03 15:30:00,0.92641,0.9369,0.9235,0.93628,4220600.0
2025-01-03 16:00:00,0.93637,0.94388,0.92329,0.92401,5678280.0
2025-01-03 16:30:00,0.92401,0.93233,0.92375,0.92734,2489310.0
2025-01-03 17:00:00,0.92764,0.95415,0.92679,0.95125,6372050.0
2025-01-03 17:30:00,0.95116,0.99545,0.95058,0.98887,16659950.0
2025-01-03 18:00:00,0.98895,0.98933,0.97289,0.97707,7035630.0
2025-01-03 18:30:00,0.977,0.98095,0.96705,0.96798,4024590.0
2025-01-03 19:00:00,0.9681,0.97922,0.96352,0.97277,3820490.0
2025-01-03 19:30:00,0.97276,0.97328,0.96525,0.96735,1762250.0
2025-01-03 20:00:00,0.96744,0.96999,0.95848,0.96171,2227880.0
2025-01-03 20:30:00,0.96166,0.9633,0.95516,0.96137,1582150.0
2025-01-03 21:00:00,0.96135,0.97103,0.96043,0.96976,1472570.0
2025-01-03 21:30:00,0.96975,0.97196,0.9658,0.9693,1190240.0
2025-01-03 22:00:00,0.96931,0.9696,0.95928,0.96328,1324280.0
2025-01-03 22:30:00,0.96298,0.96676,0.95514,0.9566,988810.0
2025-01-03 23:00:00,0.95661,0.96519,0.95578,0.96082,1020020.0
2025-01-03 23:30:00,0.96084,0.97076,0.95752,0.96555,1914040.0
2025-01-04 00:00:00,0.96556,0.992,0.95676,0.99023,7434860.0
