,timestamps,symbol1,symbol2,pnl,ai_position,vr_position,ratio,beta
11534,2025-02-25 00:15:00,0.2919,0.9846,0.0,1,-1,-0.04625548407685587,0.7851894407443637
11535,2025-02-25 00:16:00,0.2983,1.0005,0.0,1,-1,-0.047262962461181446,0.7851920540554626
11536,2025-02-25 00:17:00,0.2997,1.006,0.0,1,-1,-0.04545589358109359,0.7851910801012755
11537,2025-02-25 00:18:00,0.3002,1.0066,0.0,1,-1,-0.046167440172122376,0.7851888398066472
11538,2025-02-25 00:19:00,0.3049,1.0201,0.0,1,-1,-0.045041695881751886,0.7851875064672278
11539,2025-02-25 00:20:00,0.3066,1.028,0.0,1,-1,-0.04169157788555655,0.7851870982540388
11540,2025-02-25 00:21:00,0.307,1.0279,0.0,1,-1,-0.0428111573456359,0.7851868269066401
11541,2025-02-25 00:22:00,0.3074,1.0288,0.0,1,-1,-0.0429570190549603,0.7851861691283668
11542,2025-02-25 00:23:00,0.3086,1.0309,0.0,1,-1,-0.043975597385982335,0.7851859580859997
11543,2025-02-25 00:24:00,0.3092,1.0307,0.0,1,-1,-0.045693248856842894,0.7851856621964933
11544,2025-02-25 00:25:00,0.3076,1.0267,0.0,1,-1,-0.04550623152629052,0.7851868005225492
11545,2025-02-25 00:26:00,0.3093,1.0282,0.0,1,-1,-0.04837178389794017,0.7851885278618204
11546,2025-02-25 00:27:00,0.3078,1.0273,0.0,1,-1,-0.04542858790301174,0.785189310332766
11547,2025-02-25 00:28:00,0.3072,1.0238,0.0,1,-1,-0.04730741139267469,0.7851905385364234
11548,2025-02-25 00:29:00,0.3074,1.0214,0.0,1,-1,-0.050163429976374796,0.7851916019857148
11549,2025-02-25 00:30:00,0.3102,1.0311,0.0,1,-1,-0.0478293417925878,0.7851923445108724
11550,2025-02-25 00:31:00,0.3071,1.0252,0.0,1,-1,-0.045679804098347376,0.7851928295340506
